match_no,inning,batting_team,bowling_team,ball_over,ball_result,bowler,batter,non_striker,shot_direction,player_out,dismissal_kind,fielders,batsman_runs,wide_runs,bye_runs,legbye_runs,noball_runs,extra_runs,total_runs
25,2,Lumbini Lions,Janakpur Bolts,9.6,1,Anil Sah,Niroshan Dickwella,Rohit Paudel,,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,10.1,1,Maaz Sadaqat,Niroshan Dickwella,Rohit Paudel,short fine leg,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,10.2,1,Maaz Sadaqat,Rohit Paudel,Niroshan Dickwella,point,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,10.3,0,Maaz Sadaqat,Niroshan Dickwella,Rohit Paudel,,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,10.4,1,Maaz Sadaqat,Niroshan Dickwella,Rohit Paudel,backward point,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,10.5,1,Maaz Sadaqat,Rohit Paudel,Niroshan Dickwella,covers,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,10.6,1,Maaz Sadaqat,Niroshan Dickwella,Rohit Paudel,mid wicket,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,11.1,1,Mayan Yadav,Niroshan Dickwella,Rohit Paudel,covers,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,11.2,1,Mayan Yadav,Rohit Paudel,Niroshan Dickwella,point,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,11.3,0,Mayan Yadav,Niroshan Dickwella,Rohit Paudel,,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,11.4,1,Mayan Yadav,Niroshan Dickwella,Rohit Paudel,deep mid wicket,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,11.5,W,Mayan Yadav,Rohit Paudel,Niroshan Dickwella,third man,Rohit Paudel,lbw,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,11.6,W,Mayan Yadav,Sundeep Jora,Niroshan Dickwella,,Sundeep Jora,lbw,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,12.1,1,Maaz Sadaqat,Niroshan Dickwella,JJ Smit,short fine leg,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,12.2,1,Maaz Sadaqat,JJ Smit,Niroshan Dickwella,square,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,12.3,1,Maaz Sadaqat,Niroshan Dickwella,JJ Smit,backward square leg,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,12.4,0,Maaz Sadaqat,JJ Smit,Niroshan Dickwella,covers,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,12.5,0,Maaz Sadaqat,JJ Smit,Niroshan Dickwella,,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,12.6,1,Maaz Sadaqat,JJ Smit,Niroshan Dickwella,long on,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,13.1,0,Aaditya Mahata,JJ Smit,Niroshan Dickwella,,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,13.2,1,Aaditya Mahata,JJ Smit,Niroshan Dickwella,sweeper,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,13.3,2,Aaditya Mahata,Niroshan Dickwella,JJ Smit,fine leg,,,,2,0,0,0,0,0,2
25,2,Lumbini Lions,Janakpur Bolts,13.4,1,Aaditya Mahata,Niroshan Dickwella,JJ Smit,covers,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,13.5,1,Aaditya Mahata,JJ Smit,Niroshan Dickwella,sweeper,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,13.6,2w,Aaditya Mahata,Niroshan Dickwella,JJ Smit,,,,,0,2,0,0,0,2,2
25,2,Lumbini Lions,Janakpur Bolts,13.6,1,Aaditya Mahata,JJ Smit,Niroshan Dickwella,long off,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,14.1,4,Sachin Bhatt,JJ Smit,Niroshan Dickwella,backward point,,,,4,0,0,0,0,0,4
25,2,Lumbini Lions,Janakpur Bolts,14.2,0,Sachin Bhatt,JJ Smit,Niroshan Dickwella,,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,14.3,6,Sachin Bhatt,JJ Smit,Niroshan Dickwella,long off,,,,6,0,0,0,0,0,6
25,2,Lumbini Lions,Janakpur Bolts,14.4,0,Sachin Bhatt,JJ Smit,Niroshan Dickwella,backward point,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,14.5,1,Sachin Bhatt,JJ Smit,Niroshan Dickwella,point,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,14.6,1,Sachin Bhatt,Niroshan Dickwella,JJ Smit,fine leg,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,15.1,W,Sanjay Krishnamurthi,Niroshan Dickwella,JJ Smit,,Niroshan Dickwella,lbw,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,15.2,1,Sanjay Krishnamurthi,Dilip Nath,JJ Smit,square leg,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,15.3,1,Sanjay Krishnamurthi,JJ Smit,Dilip Nath,deep covers,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,15.4,1,Sanjay Krishnamurthi,Dilip Nath,JJ Smit,backward point,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,15.5,1,Sanjay Krishnamurthi,JJ Smit,Dilip Nath,mid wicket,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,15.6,1,Sanjay Krishnamurthi,Dilip Nath,JJ Smit,point,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,16.1,1,Aaditya Mahata,Dilip Nath,JJ Smit,fine leg,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,16.2,1,Aaditya Mahata,JJ Smit,Dilip Nath,deep mid wicket,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,16.3,1,Aaditya Mahata,Dilip Nath,JJ Smit,square leg,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,16.4,1,Aaditya Mahata,JJ Smit,Dilip Nath,deep mid wicket,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,16.5,0,Aaditya Mahata,Dilip Nath,JJ Smit,covers,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,16.6,1lb,Aaditya Mahata,Dilip Nath,JJ Smit,point,,,,0,0,0,1,0,1,1
25,2,Lumbini Lions,Janakpur Bolts,17.1,1,Sangeeth Cooray,Dilip Nath,JJ Smit,covers,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,17.2,1,Sangeeth Cooray,JJ Smit,Dilip Nath,,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,17.3,0,Sangeeth Cooray,Dilip Nath,JJ Smit,,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,17.4,1,Sangeeth Cooray,Dilip Nath,JJ Smit,covers,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,17.5,W,Sangeeth Cooray,JJ Smit,Dilip Nath,deep mid wicket,JJ Smit,caught,Anil Sah,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,17.6,2,Sangeeth Cooray,Ruben Trumpelmann,Dilip Nath,,,,,2,0,0,0,0,0,2
25,2,Lumbini Lions,Janakpur Bolts,18.1,1,Maaz Sadaqat,Dilip Nath,Ruben Trumpelmann,short fine leg,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,18.2,0,Maaz Sadaqat,Ruben Trumpelmann,Dilip Nath,short mid wicket,,,,0,0,0,0,0,0,0
25,2,Lumbini Lions,Janakpur Bolts,18.3,2,Maaz Sadaqat,Ruben Trumpelmann,Dilip Nath,mid wicket,,,,2,0,0,0,0,0,2
25,2,Lumbini Lions,Janakpur Bolts,18.4,1b,Maaz Sadaqat,Ruben Trumpelmann,Dilip Nath,,,,,0,0,1,0,0,1,1
25,2,Lumbini Lions,Janakpur Bolts,18.5,1,Maaz Sadaqat,Dilip Nath,Ruben Trumpelmann,deep square leg,,,,1,0,0,0,0,0,1
25,2,Lumbini Lions,Janakpur Bolts,18.6,2,Maaz Sadaqat,Ruben Trumpelmann,Dilip Nath,backward square leg,,,,2,0,0,0,0,0,2
25,2,Lumbini Lions,Janakpur Bolts,19.1,6,Sanjay Krishnamurthi,Dilip Nath,Ruben Trumpelmann,long on,,,,6,0,0,0,0,0,6
26,1,Sudurpaschim Royals,Biratnagar Kings,0.1,0,Surya Tamang,Binod Bhandari,Josh Brown,square leg,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,0.2,1,Surya Tamang,Binod Bhandari,Josh Brown,deep mid wicket,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,0.3,1,Surya Tamang,Josh Brown,Binod Bhandari,long off,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,0.4,4,Surya Tamang,Binod Bhandari,Josh Brown,square leg,,,,4,0,0,0,0,0,4
26,1,Sudurpaschim Royals,Biratnagar Kings,0.5,4,Surya Tamang,Binod Bhandari,Josh Brown,point,,,,4,0,0,0,0,0,4
26,1,Sudurpaschim Royals,Biratnagar Kings,0.6,0,Surya Tamang,Binod Bhandari,Josh Brown,,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,1.1,0,Basir Ahamad,Josh Brown,Binod Bhandari,covers,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,1.2,0,Basir Ahamad,Josh Brown,Binod Bhandari,mid wicket,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,1.3,1,Basir Ahamad,Josh Brown,Binod Bhandari,long on,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,1.4,0,Basir Ahamad,Binod Bhandari,Josh Brown,straight,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,1.5,0,Basir Ahamad,Binod Bhandari,Josh Brown,point,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,1.6,0,Basir Ahamad,Binod Bhandari,Josh Brown,short fine leg,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,2.1,1,Marchant de Lange,Josh Brown,Binod Bhandari,mid off,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,2.2,0,Marchant de Lange,Binod Bhandari,Josh Brown,backward point,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,2.3,4,Marchant de Lange,Binod Bhandari,Josh Brown,covers,,,,4,0,0,0,0,0,4
26,1,Sudurpaschim Royals,Biratnagar Kings,2.4,1,Marchant de Lange,Binod Bhandari,Josh Brown,deep mid wicket,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,2.5,0,Marchant de Lange,Josh Brown,Binod Bhandari,covers,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,2.6,6,Marchant de Lange,Josh Brown,Binod Bhandari,fine leg,,,,6,0,0,0,0,0,6
26,1,Sudurpaschim Royals,Biratnagar Kings,3.1,1,Basir Ahamad,Binod Bhandari,Josh Brown,deep square leg,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,3.2,0,Basir Ahamad,Josh Brown,Binod Bhandari,covers,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,3.3,1,Basir Ahamad,Josh Brown,Binod Bhandari,long on,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,3.4,W,Basir Ahamad,Binod Bhandari,Josh Brown,square,Binod Bhandari,bowled,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,3.5,0,Basir Ahamad,Ishan Pandey,Josh Brown,covers,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,3.6,0,Basir Ahamad,Ishan Pandey,Josh Brown,short third man,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,4.1,0,Surya Tamang,Josh Brown,Ishan Pandey,point,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,4.2,0,Surya Tamang,Josh Brown,Ishan Pandey,,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,4.3,0,Surya Tamang,Josh Brown,Ishan Pandey,square leg,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,4.4,0,Surya Tamang,Josh Brown,Ishan Pandey,,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,4.5,4,Surya Tamang,Josh Brown,Ishan Pandey,mid on,,,,4,0,0,0,0,0,4
26,1,Sudurpaschim Royals,Biratnagar Kings,4.6,0,Surya Tamang,Josh Brown,Ishan Pandey,,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,5.1,0,Basir Ahamad,Ishan Pandey,Josh Brown,covers,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,5.2,0,Basir Ahamad,Ishan Pandey,Josh Brown,short mid wicket,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,5.3,0,Basir Ahamad,Ishan Pandey,Josh Brown,,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,5.4,0,Basir Ahamad,Ishan Pandey,Josh Brown,,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,5.5,1,Basir Ahamad,Ishan Pandey,Josh Brown,covers,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,5.6,6,Basir Ahamad,Josh Brown,Ishan Pandey,,,,,6,0,0,0,0,0,6
26,1,Sudurpaschim Royals,Biratnagar Kings,6.1,1,Naren Bhatta,Ishan Pandey,Josh Brown,long off,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,6.2,0,Naren Bhatta,Josh Brown,Ishan Pandey,long off,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,6.3,2,Naren Bhatta,Josh Brown,Ishan Pandey,long off,,,,2,0,0,0,0,0,2
26,1,Sudurpaschim Royals,Biratnagar Kings,6.4,0,Naren Bhatta,Josh Brown,Ishan Pandey,,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,6.5,1,Naren Bhatta,Josh Brown,Ishan Pandey,covers,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,6.6,0,Naren Bhatta,Ishan Pandey,Josh Brown,,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,7.1,0,Sandeep Lamichhane,Josh Brown,Ishan Pandey,,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,7.2,0,Sandeep Lamichhane,Josh Brown,Ishan Pandey,point,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,7.3,1,Sandeep Lamichhane,Josh Brown,Ishan Pandey,long on,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,7.4,1,Sandeep Lamichhane,Ishan Pandey,Josh Brown,deep square leg,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,7.5,0,Sandeep Lamichhane,Josh Brown,Ishan Pandey,covers,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,7.6,W,Sandeep Lamichhane,Josh Brown,Ishan Pandey,long on,Josh Brown,caught,Sam Heazlett,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,8.1,0,Naren Bhatta,Ishan Pandey,Aarif Sheikh,covers,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,8.2,1,Naren Bhatta,Ishan Pandey,Aarif Sheikh,deep mid wicket,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,8.3,1,Naren Bhatta,Aarif Sheikh,Ishan Pandey,deep mid wicket,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,8.4,1,Naren Bhatta,Ishan Pandey,Aarif Sheikh,backward point,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,8.5,1,Naren Bhatta,Aarif Sheikh,Ishan Pandey,,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,8.6,1,Naren Bhatta,Ishan Pandey,Aarif Sheikh,point,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,9.1,2,Sandeep Lamichhane,Ishan Pandey,Aarif Sheikh,deep covers,,,,2,0,0,0,0,0,2
26,1,Sudurpaschim Royals,Biratnagar Kings,9.2,4,Sandeep Lamichhane,Ishan Pandey,Aarif Sheikh,short fine leg,,,,4,0,0,0,0,0,4
26,1,Sudurpaschim Royals,Biratnagar Kings,9.3,0,Sandeep Lamichhane,Ishan Pandey,Aarif Sheikh,point,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,9.4,1,Sandeep Lamichhane,Ishan Pandey,Aarif Sheikh,short fine leg,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,9.5,0,Sandeep Lamichhane,Aarif Sheikh,Ishan Pandey,,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,9.6,0,Sandeep Lamichhane,Aarif Sheikh,Ishan Pandey,covers,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,10.1,1,Naren Bhatta,Ishan Pandey,Aarif Sheikh,deep covers,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,10.2,1,Naren Bhatta,Aarif Sheikh,Ishan Pandey,long on,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,10.3,1,Naren Bhatta,Ishan Pandey,Aarif Sheikh,covers,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,10.4,1,Naren Bhatta,Aarif Sheikh,Ishan Pandey,deep covers,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,10.5,2,Naren Bhatta,Ishan Pandey,Aarif Sheikh,point,,,,2,0,0,0,0,0,2
26,1,Sudurpaschim Royals,Biratnagar Kings,10.6,4,Naren Bhatta,Ishan Pandey,Aarif Sheikh,point,,,,4,0,0,0,0,0,4
26,1,Sudurpaschim Royals,Biratnagar Kings,11.1,1w,Shankar Rana,Aarif Sheikh,Ishan Pandey,,,,,0,1,0,0,0,1,1
26,1,Sudurpaschim Royals,Biratnagar Kings,11.1,1,Shankar Rana,Aarif Sheikh,Ishan Pandey,long on,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,11.2,1w,Shankar Rana,Ishan Pandey,Aarif Sheikh,,,,,0,1,0,0,0,1,1
26,1,Sudurpaschim Royals,Biratnagar Kings,11.2,0,Shankar Rana,Ishan Pandey,Aarif Sheikh,,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,11.3,0,Shankar Rana,Ishan Pandey,Aarif Sheikh,,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,11.4,1,Shankar Rana,Ishan Pandey,Aarif Sheikh,long on,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,11.5,2,Shankar Rana,Aarif Sheikh,Ishan Pandey,deep mid wicket,,,,2,0,0,0,0,0,2
26,1,Sudurpaschim Royals,Biratnagar Kings,11.6,1,Shankar Rana,Aarif Sheikh,Ishan Pandey,deep mid wicket,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,12.1,1,Surya Tamang,Aarif Sheikh,Ishan Pandey,deep covers,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,12.2,1,Surya Tamang,Ishan Pandey,Aarif Sheikh,covers,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,12.3,6,Surya Tamang,Aarif Sheikh,Ishan Pandey,deep mid wicket,,,,6,0,0,0,0,0,6
26,1,Sudurpaschim Royals,Biratnagar Kings,12.4,1,Surya Tamang,Aarif Sheikh,Ishan Pandey,deep mid wicket,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,12.5,6,Surya Tamang,Ishan Pandey,Aarif Sheikh,,,,,6,0,0,0,0,0,6
26,1,Sudurpaschim Royals,Biratnagar Kings,12.6,0,Surya Tamang,Ishan Pandey,Aarif Sheikh,covers,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,13.1,1,Sandeep Lamichhane,Aarif Sheikh,Ishan Pandey,deep mid wicket,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,13.2,1,Sandeep Lamichhane,Ishan Pandey,Aarif Sheikh,deep square leg,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,13.3,1,Sandeep Lamichhane,Aarif Sheikh,Ishan Pandey,backward square leg,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,13.4,6,Sandeep Lamichhane,Ishan Pandey,Aarif Sheikh,deep mid wicket,,,,6,0,0,0,0,0,6
26,1,Sudurpaschim Royals,Biratnagar Kings,13.5,0,Sandeep Lamichhane,Ishan Pandey,Aarif Sheikh,point,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,13.6,0,Sandeep Lamichhane,Ishan Pandey,Aarif Sheikh,square leg,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,14.1,0,Sam Heazlett,Aarif Sheikh,Ishan Pandey,,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,14.2,4,Sam Heazlett,Aarif Sheikh,Ishan Pandey,mid on,,,,4,0,0,0,0,0,4
26,1,Sudurpaschim Royals,Biratnagar Kings,14.3,0,Sam Heazlett,Aarif Sheikh,Ishan Pandey,,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,14.4,1,Sam Heazlett,Aarif Sheikh,Ishan Pandey,deep square leg,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,14.5,1,Sam Heazlett,Ishan Pandey,Aarif Sheikh,long on,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,14.6,1,Sam Heazlett,Aarif Sheikh,Ishan Pandey,point,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,15.1,0,Marchant de Lange,Aarif Sheikh,Ishan Pandey,mid wicket,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,15.2,6,Marchant de Lange,Aarif Sheikh,Ishan Pandey,fine leg,,,,6,0,0,0,0,0,6
26,1,Sudurpaschim Royals,Biratnagar Kings,15.3,1,Marchant de Lange,Aarif Sheikh,Ishan Pandey,deep square leg,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,15.4,1,Marchant de Lange,Ishan Pandey,Aarif Sheikh,covers,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,15.5,2,Marchant de Lange,Aarif Sheikh,Ishan Pandey,deep square leg,,,,2,0,0,0,0,0,2
26,1,Sudurpaschim Royals,Biratnagar Kings,15.6,1,Marchant de Lange,Aarif Sheikh,Ishan Pandey,mid off,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,16.1,1lb,Sandeep Lamichhane,Aarif Sheikh,Ishan Pandey,short third man,,,,0,0,0,1,0,1,1
26,1,Sudurpaschim Royals,Biratnagar Kings,16.2,W,Sandeep Lamichhane,Ishan Pandey,Aarif Sheikh,long off,Ishan Pandey,caught,Marchant de Lange,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,16.3,W,Sandeep Lamichhane,Harmeet Singh,Aarif Sheikh,covers,Harmeet Singh,caught,Faf du Plessis,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,16.4,1,Sandeep Lamichhane,Dipendra Singh Airee,Aarif Sheikh,square leg,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,16.5,1,Sandeep Lamichhane,Aarif Sheikh,Dipendra Singh Airee,point,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,16.6,0,Sandeep Lamichhane,Dipendra Singh Airee,Aarif Sheikh,square,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,17.1,1,Basir Ahamad,Aarif Sheikh,Dipendra Singh Airee,long on,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,17.2,2,Basir Ahamad,Dipendra Singh Airee,Aarif Sheikh,long off,,,,2,0,0,0,0,0,2
26,1,Sudurpaschim Royals,Biratnagar Kings,17.3,6,Basir Ahamad,Dipendra Singh Airee,Aarif Sheikh,long off,,,,6,0,0,0,0,0,6
26,1,Sudurpaschim Royals,Biratnagar Kings,17.4,2,Basir Ahamad,Dipendra Singh Airee,Aarif Sheikh,covers,,,,2,0,0,0,0,0,2
26,1,Sudurpaschim Royals,Biratnagar Kings,17.5,0,Basir Ahamad,Dipendra Singh Airee,Aarif Sheikh,,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,17.6,6,Basir Ahamad,Dipendra Singh Airee,Aarif Sheikh,backward point,,,,6,0,0,0,0,0,6
26,1,Sudurpaschim Royals,Biratnagar Kings,18.1,6,Marchant de Lange,Aarif Sheikh,Dipendra Singh Airee,deep mid wicket,,,,6,0,0,0,0,0,6
26,1,Sudurpaschim Royals,Biratnagar Kings,18.2,1,Marchant de Lange,Aarif Sheikh,Dipendra Singh Airee,fine leg,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,18.3,1,Marchant de Lange,Dipendra Singh Airee,Aarif Sheikh,mid off,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,18.4,1,Marchant de Lange,Aarif Sheikh,Dipendra Singh Airee,backward point,,,,1,0,0,0,0,0,1
26,1,Sudurpaschim Royals,Biratnagar Kings,18.5,0,Marchant de Lange,Dipendra Singh Airee,Aarif Sheikh,covers,,,,0,0,0,0,0,0,0
26,1,Sudurpaschim Royals,Biratnagar Kings,18.6,1,Marchant de Lange,Dipendra Singh Airee,Aarif Sheikh,fine leg,,,,1,0,0,0,0,0,1
